"re : 3 . 402 queries : language - speakers   syntax   texts i would like to address the issue of "" who speaks languages ? "" it seems to me that this is a big problem . while linguists study structures of various kinds   language teachers study literature   and   if they ' re lucky   pedagogy ( very few graduate schools offer any theoretical orientation to teaching to literature students   which is where most college language teachers come from ) . thus many college language teachers must teach without background ( and with resentment   for some ) while they research in a different area entirely . when some linguists teach languages   they teach structures   not speaking . thus   when taking an unusually-taught language under the auspices of a linguistics department   all we did was talk about structure   we never learned to speak it . talking about language was thrown out many years ago as a way to learn to speak ! neither group   unhappy literature teachers nor structure-happy linguists   are likely to improve the image of language learning in this country . leslie morgan morgan @ loyvax",Safe Email,0
a resume john   this is a resume i received today from my friend . please   take a look at it . what follows below is a copy of his message to me : dear vincent   i very much would like to ask you for a career advice . i am looking for new challenges and new professional opportunities . possibly there would be such opportunity around yourself at enron corporation . i trust that my strongest asset is my intellectual capital and ability to look from new angles into complex issues . beside of the experience of working under jacob goldfield an paul jacobson at goldman on the interest rate swaps and proprietary desks   i was a part of research effort of john meriwether group at salomon brothers   i headed the european interest options desk at dkbi in london and i have managed a small hedge fund in partnership with albert friedberg . i hold ph . d . in mathematics from mit and i have studied under nobel laureate in economics   bob merton . i very much would like to apply my knowledge of capital markets   trading and research in the field of energy markets . with my very best regards and personal wishes   mark kierlanczyk godel partners llc 67 wall street   suite 1901 new york   ny 10005 tel 212 943 5300 mkierlanczyk @ fmginy . com,Safe Email,0
"""EFFector       Vol. 15  No. 35       November 8  2002     ren@eff.orgA Publication of the Electronic Frontier Foundation     ISSN 1062-9424In the 234th Issue of EFFector:    * ALERT UPDATE: Urge Your Representative to Co-Sponsor the DMCRA!
    * ALERT: Bait and Switch: Anticounterfeiting Bill Hurts Your 
      Rights!
    * Canadian Trademark Law Overreaching
    * Give Twice as Many Gifts this Holiday Season!
    * Deep Links (4): Security Technologies Could Backfire Against 
      Consumers
    * AdministriviaFor more information on EFF activities & alerts: http://www.eff.org/To join EFF or make an additional donation:
  http://www.eff.org/support/
EFF is a member-supported nonprofit. Please sign up as a member today!-----------------------------------------------------------------* ALERT UPDATE: Urge Your Representative to Co-Sponsor the DMCRA!As the legislative season ends  it is vitally important to gather
support for legislation that will be center-stage in the next session.
This is an opportunity to ask your representative to take a stand for
your rights. Ask her/him to co-sponsor the DMCRA today!Representatives Rick Boucher and John Doolittle recently introduced
the Digital Media Consumers' Rights Act (DMCRA  H.R. 5544)  which
would require labelling on usage-impaired """"copy-protected"""" compact
discs and would make several several amendments to 1998's infamous
Digital Millennium Copyright Act (DMCA).Take action here:
http://action.eff.org/action/index.asp?step=2&item=2224Join EFF! For membership information see:
http://www.eff.org/support/-=end=-----------------------------------------------------------* ALERT: Bait and Switch; Anticounterfeiting Bill Hurts Your Rights!Don't be fooled by Senator Biden's """"Anticounterfeiting Amendments of
2002"""" (S. 2395  also known as """"the Biden Bill""""). It started as an
attempt to stop organized crime from forging holograms and
counterfeiting money  but its scope has been greatly expanded to
include digital watermarks on copyrighted material. This is a sneaky
power-grab that would greatly diminish the rights of the public in
copyrighted works while expanding the power of copyright owners. It
goes well beyond the scope of current copyright law and could:~ Prevent universities  libraries  and consumers from enjoying the
exceptions to the Copyright Act adopted by Congress. S. 2935 could
prohibit the use of interface information essential for software
interoperability and competition~ Impose new responsibilities on Internet service providers and could
also require consumer electronics and computer manufacturers to
reconfigure their products.~ Impose more severe criminal and civil penalties than permitted by
the Copyright Act for identical behaviorThis """"anticounterfeiting"""" bill is a decoy; stand up for your rights
today! Subscribe to the EFF Action Center and send your member of
Congress an email  letter or fax. You can take action by going to:http://action.eff.org/action/index.asp?step=2&item=2274Join EFF! For membership information see:
http://www.eff.org/support/-=end=-----------------------------------------------------------* Canadian Trademark Law OverreachingEFF has been involved in several cases involving overreaching
trademark claims on the Internet. Recently we have learned about a
Canadian lawsuit over the website www.lawsnet.com  a nonprofit legal
information website focusing on the laws of Canada and China that seem
especially egregious.Lawsnet.com is a free legal information website that has been
published since 1998. Last year  Lawsnet.com's owner Ling Xia was sued
by Quicklaw  a subsidiary of global publishing giant LexisNexus Group.
Quicklaw claims that Lawsnet.com violates its rights in the name
LAW/NET. However  LAW/NET does not have a public Internet website
under that domain name. The name appears on a subsidiary webpage of
the Quicklaw.com website that offers public """"teasers"""" in the form of
summaries of recent Canadian cases  with the full text only available
through the private  proprietary paid Quicklaw service for Canadian
lawyers. It seems clear that the two names are substantially
different  are used in different places (one as a teaser for a closed
computer service and the other for information freely available on the
public internet) and are not causing any consumer confusion. Even more
problematic  Quicklaw does not even have a Canadian trademark in the
term LAW/NET -- it applied for one in 1997 but has repeatedly filed
requests for extensions of time with the Canadian trademark
authorities. In contrast  Ms. Xia is in the final stages of having a
Canadian trademark issued for """"lawsnet.""""Regardless of its weak case  Quicklaw has managed to drag Ms. Xia
through over a year of litigation and recently succeeded in securing a
court order requiring her to undergo an extensive """"discovery"""" process
that threatens to drive her under. Although she has had some free
legal assistance in the past  this next phase will require
significantly more legal resources than her volunteer attorneys can
muster. Quicklaw is represented by a large Toronto firm  Borden Ladner
and Gervais  LLP.Abuse of trademark law (even here  when no official trademark has even
been granted) is a growing problem on the Internet  and it is
unfortunately becoming an international problem. EFF urges Quicklaw 
and its US-based parent company  to stop beating up on this free and
useful website. While trademark law is important when misuse of a mark
is causing consumer confusion  it does not -- and should not -- grant
ownership in words  especially descriptive words like """"laws"""" and """"net""""
when describing an online legal information service. Trademark law
should also not be a license for large corporations who sell legal
information (or any other nonproprietary information) to stop
individuals who want to use the power of the Internet to provide free
legal information to the public.For those who wish to help Ms. Xia directly  local Toronto lawyer and
part-time law professor Gil Lan has agreed to act as trustee for a
legal defence fund to be established for Ms. Xia. If you wish to help 
please contact:Mr. Gil Lan
Barrister & Solicitor
393 University Avenue
Suite 2000
Toronto  Ontario  M5G 1E6or by email at:
glan@globalbusinesslaw.comor Ling Xia at:
editor@lawsnet.com-=end=-----------------------------------------------------------* Give Twice as Many Gifts this Holiday Season!EFF has signed up with ShopsThatGive.com  a portal site for dozens of
online shops that donates a portion of their referral fees to a
charity of your choice. If you shop online at any of the websites
available through ShopsThatGive  including Alibris  buy.com  Disney
Store  eBay  eToys  Half.com  Lens Express  McAfee  Office Depot 
Palm  Petsmart  REI  Rail Europe  and Verizon Wireless  part of your
purchase can be donated back to EFF. From the main ShopsThatGive page 
simply select EFF as your designated cause  select a merchant or
category  and you're all set. It won't cost you anything extra and it
would help us out a lot. Please keep this giving opportunity in mind 
especially throughout the upcoming holiday season.Links:
ShopsThatGive:
http://www.shopsthatgive.com/Complete List of Participating Merchants:
http://www.shopsthatgive.com/category.aspxBuy EFF-related books through Amazon or Barnes&Noble:
http://www.eff.org/promo/books.html-=end=-----------------------------------------------------------* Deep Links
Deep Links features noteworthy news items  victories  and threats from
around the Internet.~ Security Technologies Could Backfire Against Consumers
Robert Lemos at news.com with a balanced piece on trusted computing.
http://news.com.com/2009-1001-964628.html?tag=fd_lede1_hed~ Barbie's Kinky Rival Wins First Court Battle
Mattel loses first round in intellectual property battle over S&M doll
with Barbie head.
http://www.thescotsman.co.uk/international.cfm?id=1242812002~ Unspooled
In the digital age  the quaint cassette is sent reeling into history's
dustbin.
http://www.washingtonpost.com/wp-dyn/articles/A32476-2002Oct28.html~ The Meaning and Importance of the TEACH Act
The American Library Association on the latest amendment to US
copyright law.
http://www.ala.org/washoff/teach.html-=end=-----------------------------------------------------------* AdministriviaEFFector is published by:The Electronic Frontier Foundation
454 Shotwell Street
San Francisco CA 94110-1914 USA
+1 415 436 9333 (voice)
+1 415 436 9993 (fax)
  http://www.eff.org/Editor:
Ren Bucholz  Activist
  ren@eff.orgTo Join EFF online  or make an additional donation  go to:
  http://www.eff.org/support/Membership & donation queries: membership@eff.org
General EFF  legal  policy or online resources queries: ask@eff.orgReproduction of this publication in electronic media is encouraged.
Signed articles do not necessarily represent the views of EFF. To
reproduce signed articles individually  please contact the authors for
their express permission. Press releases and EFF announcements &
articles may be reproduced individually at will.To change your address  please visit http://action.eff.org/subscribe/.
>>From there  you can update all your information. If you have already
subscribed to the EFF Action Center  please visit
http://action.eff.org/action/login.asp.To unsubscribe from the EFFector mailing list  send an email to
alerts@action.eff.org with the word """"Remove"""" in the subject.(Please ask ren@eff.org to manually remove you from the list if this
does not work for you for some reason.)Back issues are available at:
  http://www.eff.org/effector ++++++++++++++++++++++++
You received this message because legit-lists-eff@jmason.org is a member of
the mailing list originating from alerts@action.eff.org. To unsubscribe 
from all mailing lists originating from alerts@action.eff.org  send an 
email from legit-lists-eff@jmason.org to alerts@action.eff.org with 'Remove' as the
only text in the subject line.
""",Safe Email,0
"""URL: http://www.livejournal.com/talkread.bml?journal=jwz&itemid=63309
Date: Not suppliedhttp://www.livejournal.com/talkread.bml?journal=jwz&itemid=63309
""",Safe Email,0
calpine daily and monthly nomination > > ricky a . archer fuel supply 700 louisiana   suite 2700 houston   texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine daily gas nomination 1 . doc - calpine monthly gas nomination _ _ _ . doc,Safe Email,0
fw : bod agenda deadlines the next bod and committee meetings will be held on april 30 - may 1 . rebecca carter has set the deadline for commercial groups to submit agenda items to her office and to rick buy as wednesday   april 18 . i will forward her notification memo sent to the commercial teams once it is distributed . please contact me as soon as possible if you know of anything that has a possibility to be added to the finance committee agenda . all presentations as approved by rebecca carter   fully executed dashes and legal resolutions should be turned in to us by friday   april 20 . the mailout date and final cutoff is tuesday   april 24 .,Safe Email,0
start date : 12 / 16 / 01 ; hourahead hour : 19 ; start date : 12 / 16 / 01 ; hourahead hour : 19 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121619 . txt # # # cannot locate a preferred or revised _ preferred schedule that matches the final individual interchange schedule . unable to assign deal number .,Safe Email,0
"re : tetco / hpl ( enerfin ) meter # 986892 step # 1 has been completed . sherlyn   verify step # 2 tomorrow and call me when completed . jackie   verify the nom on oct 4 & 5 . it appears there is still a volume for meter 6892 until oct 6 . if there are any questions or issues   contact me at 37649 . i am the contact person while clem is out ( through friday ) . hc - - - - - - - - - - - - - - - - - - - - - - forwarded by howard b camp / hou / ect on 10 / 04 / 2000 01 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - romeo d ' souza 10 / 04 / 2000 12 : 40 pm to : clem cernosek / hou / ect @ ect cc : michael eiben / hou / ect @ ect   howard b camp / hou / ect @ ect subject : re : tetco / hpl ( enerfin ) meter # 986892 clem   i have completed setting the confirm = 0 for 986892 and reallocated all the days . they are all zero now   however 10 / 4 / 2000 and 10 / 5 / 2000 still have a non - zero bav   these should get set to 0 by 10 / 6 . since allocation will not allocate these days till 10 / 6 gas date . r . d clem cernosek 10 / 03 / 2000 05 : 19 pm to : donna consemiu / hou / ect @ ect   romeo d ' souza / hou / ect @ ect   sherlyn schumack / hou / ect @ ect   jackie young / hou / ect @ ect cc : michael eiben / hou / ect @ ect   rita wynne / hou / ect @ ect   pat clynes / corp / enron @ enron   daren j farmer / hou / ect @ ect   gary a hanks / hou / ect @ ect   victor lamadrid / hou / ect @ ect   howard b camp / hou / ect @ ect subject : tetco / hpl ( enerfin ) meter # 986892 step i . romeo : please do step 1 today   10 / 4 / 00 . 1 . please change the confirmed noms to zero for all contracts that have be nominated for period 1 / 1 / 00 thru 10 / 31 / 00 for the above meter . 2 . change the allocation method to "" not allocatable "" effective 1 / 1 / 99 . 3 . please reallocate the meter for period 1 / 1 / 99 thru 10 / 31 / 00 . 4 . call me after the above tasks have been completed . step ii . sherlyn : please check the following tommorrow   10 / 5 / 00 . 1 verify with settlements that the zero bav adjustment were received for all contract activities at meter 986892 for period 1 / 1 / 99 thru 9 / 30 / 00 . 2 . after verification is complete   please call me . step iii . donna : i will call you tomorrow   10 / 5 / 00 to inform when you can make the following changes : 1 . change the meter # and drn # at facility # 501026 . this facility should be trade and nom "" yes "" . 2 . change the meter # and drn # at facility # 515136 . this facility should be trade and nom "" no "" . 3 . after completion   please call me as well as romeo ( x - 34544 ) . step iv . romeo : upon receiving a call from donna : 1 . please make the appropriate changes or corrections in pops system for the facility changes made by global facilities dept . my understanding is that these changes can not be done automatically . 2 . upon completion   please call me . step v . jackie : 1 . tomorrow   10 / 05 / 00   after i am informed that romeo has made his changes   i will let you know and you may begin scheduling meter # 0980439 which is the meter replacing # 0986892 . 2 . after completion   please let me know . * * * * * * * * gary : this could create some problems for gas control   because all confirmed volumes will be zeroed including october   2000 activities at meter 986892 today ( 10 / 4 / 00 ) . this should correct itself within 24 thru 48 hours at meter # 980439 . daren : this could also create some issues for you   but remember   these issues should clear within 24 to 48 hours . victor : this is just for your information   since this should not create and changes for you . if anyone has any questions   please feel free to call me at x - 3665 o . thanks   clem",Safe Email,0
culture committee / subcommittee meeting the management team follow - up meeting for the culture committee has been set for monday may 7   2001   from 11 : 30 until 1 : 30 in eb 4102 . lunch will be provided   so please respond confirming your attendance . also   this conference room is equipped with video capabilities   so please advise if you will require this function . thank you   ricki winters ( 713 ) 853 - 5754,Safe Email,0
sle 31 call for papers   sle 31   st andrews   scotland   26-30 august 1998 workshop on modality in generative grammar the description and analysis of modality is of central interest to the study of human language . modality interacts with many subsystems of syntax and a better understanding of modality would further our understanding of these subsystems greatly . the relevant subsystems play a role in the existing analyses of the epistemic-deontic dichotomy . this has been attributed to : ( i ) argument structure ( e . g . ross 1969 ) : epistemic modals are one-place predicates ( corresponding to raising verbs syntactically )   whereas deontic modals are two-place predicates ( corresponding to control verbs syntactically ) . ( ii ) insertion position : epistemic modals are generated in i   deontic modals in v ( e . g . picallo 1990 ) . ( iii ) lf position : epistemic modals are in c   deontic modals in vp ( e . g . mcdowell 1987 ) . ( iv ) nature of the complement of a modal : a definite verbal complement with epistemic modals and an indefinite verbal complement with deontic modals ( e . g . barbiers 1995 ) . v ) pragmatics : the dichotomy is contextually determined and does not correspond to a syntactic difference ( kratzer 1989 ) . many questions still need to be answered before a sufficiently adequate analysis can be developed . as for argument structure   it should be asked what evidence we have that each modal has two different argument structures . if such evidence exists   are these argument structures represented in the lexicon   as in theta-theoretic accounts   or only syntactically ? related questions concern the categorial status of modals ( a special category aux in english   but main verbs in german and dutch )   the selectional restrictions they impose on their complement ( semantically uniform   but not syntactically : only verbal complements in english   no categorial restrictions in dutch   verbal and certain prepositional complements in german and afrikaans ) . as for their syntactic position at surface structure or lf   we need to know more about the ( scopal ) interaction of modals with negation . it is clear that there is a tight connection between modality and negation / affirmation : many languages have a modal that behaves as an negative polarity item ( english ` need '   german ` brauchen '   dutch ` hoeven ' ) . a related issue is the interaction of modals with focus particles   especially those that have a negative or affirmative import   such as english ` only ' or french ` bien ' . it seems that such focus particles can alter the syntactic and semantic behaviour of modals . the ( scopal ) interaction of modals with other quantifiers and modals with question operators is also in need of a better description and analysis . it has been claimed that question formation and epistemic modality exclude each other . although this does not seem to hold in general   question formation and epistemic modality do seem to restrict each other in ways that are poorly understood . the interaction of modal verbs with modal adverbials is also relevant for the determination of the syntactic position of modals   particulary in view of cinque 's ( 1997 ) hypothesis that every sentence contains two modal projections that must be either filled by a modal adverbial in the specifier or by a modal verb in the head . many languages have a construction with ` have to ' or ` be to ' that involves a modal interpretation . such constructions do not generally have an epistemic interpretation ( but consider english ` he was never to see her again '   dutch ` het is te verwachten dat . . . ' ` it is to be expected that . . . ' ) . there are a great many cross-linguistic peculiarities on this point   which are worth exploring . for example   one question is how this type of construction   lacking a visible modal element   yields a modal interpretation . there is a more general question concerning modality : which properties of modals are necessary for modality and which are accidental ? cross - linguistically   modals often have a irregular present tense inflection paradigm . it is unclear whether this is a necessary property of modals and if so   why . the fact that english modals are auxilaries but modals in other languages are not is presumably an accidental property   and so is the fact that english modals lack infinitives and participles in their paradigm   whereas dutch modals do have infinitival and participial forms ( except for the verb ` zullen ' ` will ' ) . as it seems that the bulk of generative studies of modality involves germanic languages   we particularly invite papers on modality in romance and central european languages . organizers : sjef barbiers ( leiden )   frits beukema ( leiden )   olga tomic ( novi sad )   milena milojevic sheppard ( ljubljana )   marija golden ( ljubljana ) . please submit abstract ( 1 a4 max ) to : professor olga miseska tomic bulevar avnoja 109 / iii   stan 16 beograd yu 11070 yugoslavija e - mail : efilb01 @ yubgss21 . bg . ac . yu & dr sjef barbiers hil / department of dutch studies p . n . van eyckhof 3 leiden   nl 2300 ra the netherlands e - mail : barbiers @ rullet . leidenuniv . nl & dr frits beukema hil / department of english p . n . van eyckhof 4 leiden   nl 2300 ra the netherlands e - mail : beukema @ rullet . leidenuniv . nl closing date for submission of abstract : 15 may 1998 date of acceptance / rejection of abstract : 1 july 1998,Safe Email,0
release of agfl home page this message announces the release of the world wide web home page of agfl ( affix grammars over a finite lattice ) . 1 . agfl the agfl formalism   developed at the university of nijmegen   the netherlands   is a formalism in which context free grammars can be described compactly . agfls are two level grammars : a first   context free level is augmented with features for expressing agreement between parts of speech . features are treated as types   and their values may range over the subsets of a given finite set   which explains the acronym affix grammars over a finite lattice . agfl grammars are transformed into a parser by the parser generator opt . the generated parser is a recursive backup parser which computes the values of the affixes on the fly . in this way   fast and efficient parsers can be generated . the formalism is quite simple and limited   and therefore easy to read and write . agfl comes with a grammar workbench gwb   supporting the development of grammars and the checking of their consistency . the agfl formalism does not require any special hardware . the parser generator opt runs on regular sparc - systems and ms-dos machines ( 386 or higher ) and is relatively small . for instance   the ms-dos version requires less than 1 mb harddisk space . 2 . agfl on the web agfl has now been made available to the ( computational ) linguistic community . we think it can be used by ( computational ) linguists who are in need of a simple grammar formalism with a fast parser generator   suitable for experimental purposes . therefore   we have made agfl available via ftp and   recently   via www . the agfl home page contains information about the agfl formalism like the agfl manual   documentation and papers   sample grammars and the latest developments . there is also the possibility to download the software and to register yourself as an agfl user . you are invited to take a look at the home page and to read the information or to download the software . please feel free to make use of agfl and its home page ; we look forward to hear about your experiences . we are currently planning an agfl workshop in june . the latest news about this workshop can also be found on the agfl home page . the url of the agfl home page is : http : / / www . cs . kun . nl / agfl / the address of the ftp - site is : ftp : / / hades . cs . kun . nl / pub / agfl / the organisation of the www page should be self-explanatory . the structure of the ftp - site is as follows : - readme - doc : this directory contains a number of relevant papers - pc386 : this directory contains software for ms-dos machines and an installation guide . - sun4 : this directory contains software for sparc - stations and an installation guide . any questions or remarks with respect to agfl or the agfl home page can be sent to : www-agfl @ cs . kun . nl . on behalf of the agfl team   erik oltmans department of computer science university of nijmegen the netherlands,Safe Email,0
mobil beaumont - marol just want to confirm the march midcon volumes for mobil : 3 / 21 28   271 3 / 22 26   221 3 / 23 24   459 3 / 24 30   000 3 / 25 30   000 3 / 26 26   852 3 / 27 30   000 3 / 28 30   000 3 / 29 30   000 3 / 30 20   164 3 / 31 12   365 total 288   332 mmbtu this is what i saw in pops - please let me know if there should be any different volumes / days . thanks for your help . rebecca - - - - - - - - - - - - - - - - - - - - - - forwarded by rebecca griffin / na / enron on 04 / 02 / 2001 10 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : lee l papayoti @ ect on 03 / 21 / 2001 01 : 58 pm to : rebecca griffin / na / enron @ enron cc : daren j farmer / hou / ect @ ect subject : mobil beaumont - marol rebecca for mobil in march   beginning on march 21   hpl started delivering 30   000 / d for midcon ( just like we did in dec and jan   and maybe in feb too ) check with daren farmer when you get ready to do the flash invoice on the first to confirm the midcon volume amounts and dates thanks ! ! ! ! ! lee,Safe Email,0
"""Thanks Brent: now it's clearer (to me) what's needed. I've used the global
sort and J C Lawrence's re-scan  but there is still a vulnerability there:
If I have an instance of exmh running  the folder I'm visiting will have
its new  correct .xmhcache overwritten with an incorrect one when I switch
folders. I can cron the sort and re-scan process  but I should kill running
exmh's first.Best would be to have a button for """"Global sort and update all scan caches""""
in the exmh More... menu--
rick>>>>> """"Brent"""" == Brent Welch 
>>>>> wrote the following on Tue  10 Sep 2002 14:31:48 -0700  Brent> There is an """"Update all scan caches"""" menu entry that rescans your
  Brent> folders similar to the short scripts folks have shared around.  It
  Brent> runs in the background._______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users
""",Safe Email,0
"re : 6 . 381 words that are their own opposites several people submitted "" overlook "" and "" oversight ""   which are fine examples of this phenomenon in english ( though i think that mary neff 's "" outgoing : retiring "" is perhaps the most elegant submission to date . ) perhaps my current work on the various shades of meaning in english prepositions has biased me   but in any case i think that the difference in the various senses of "" oversight "" and "" overlook "" stems largely from their compounding with "" over - "" . "" over "" is sneaky ; at first glance it seems to be fairly limited in expressive power   but deeper analysis reveals that in it lurk a number of distinctions of meaning   some of them quite subtle indeed . in addition to nuances of physical location   "" over "" can indicate power relationships ( both outright force   and more subtle authority )   value judgements   and the general notion of ( metaphorically ) moving on to another thing   as in "" get over it "" and "" skip over "" . so my analysis of "" oversight "" and "" overlook "" would be that in one sense   "" over "" takes on the meaning of authority-over   and in the other sense it takes on the meaning of skipping-over . perhaps a similar argument could be make for the "" sight / see / look "" part of the compound ? for instance   useages such as "" see to it "" "" look to your own interest "" seem to carry some of this "" authority "" meaning . i think the "" over "" analysis is more clear-cut   but it would be interesting to see if someone will make a case for the other half . - - marion kee marion kee | all opinions are my own ; knowledge engineer   center for machine translation | when cmu wants my opinions carnegie mellon university pittsburgh   pa   usa | it pays for them .",Safe Email,0
hpl optimization team   as i mentioned in our hpl staff meeting we are investigating the merits of entering into a joint venture or another transaction structure that will position hpl to effectively compete in the texas intrastate market . our primary objective is to gain access to additional sources of gas supply and achieve the required economies of scale to compete with other intrastate pipelines . i would appreciate your confidence and support in developing the optimal course of action for hpl and for enron . the skills that we have developed in our group are critical to growing our upstream origination business in n . america   as well as to the ongoing operation of hpl . our origination strategy is to leverage our business operations   field operations   engineering   producer services   and marketing skills to capture value from transportation   gathering   storage and commodity opportunities on the gas / power grids . we need our current employees to accomplish this objective across n . america . we have proven our ability to add value to enron by developing the powder / wind river pipelines   installing electric compressors   contracting for processing capacity   and establishing a new gas supply corridor along the gulf coast . our recent efforts to provide services such as business operations   measurement   trading / marketing   and accounting services to third party producers and pipelines also looks to be a promising growth opportunity . it is very important to our ongoing business relationships and our competitive position in the market place that we do not discuss hpl related matters with third parties . please come see me if you have any specific questions or concerns . also please refer any third party inquiries regarding hpl to tim determing . regards   brian,Safe Email,0
"""Pity.  Reading that woman's ad and knowing Rohit for years  they sound
like a match made in heaven.  But why  oh  why  keep that shaved-head
photo on prominent display???  There are lots of photos of Rohit
looking rather dashing  and with the crucial hair feature enabled!
""",Spam Email,1
re : fw : first deliveries - comstock oil & gas and hesco gathering company daren   is it okay to enter a wellhead deal in april for a purchase from hesco at meter # 9885 priced at gas daily less $ 0 . 14 with a volume of 1   100 / d ? bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 04 / 17 / 2001 09 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : robert cotten 04 / 16 / 2001 04 : 13 pm to : vance l taylor / enron @ enronxgate @ enron cc : julie meyers / hou / ect @ ect   lisa hesse / hou / ect @ ect   cynthia hakemack / hou / ect @ ect   donald p reinhardt / enron @ enronxgate @ enron   susan smith / enron @ enronxgate @ enron   melissa graves / enron @ enronxgate @ enron subject : re : fw : first deliveries - comstock oil & gas and hesco gathering company vance   deal tickets have been created and entered in sitara as noted below . deal # 652448 was entered by risk as a term purchase at a price of ifhsc less $ 0 . 14 . you have indicated the price to be gas daily less $ 0 . 14 . which price is correct ? bob from : vance l taylor / enron @ enronxgate on 04 / 03 / 2001 05 : 40 pm to : robert cotten / hou / ect @ ect cc : julie meyers / hou / ect @ ect   lisa hesse / hou / ect @ ect   cynthia hakemack / hou / ect @ ect   donald p reinhardt / enron @ enronxgate   susan smith / enron @ enronxgate   melissa graves / enron @ enronxgate subject : fw : first deliveries - comstock oil & gas and hesco gathering company bob   the following production is now on - line and a ticket should be created and entered into sitara based on the following : counterparty meter volumes deal # price period global no . comstock oil cernosek   clem ; consemiu   donna ; cook   robert ; camp   howard ; hesse   lisa ; hlavaty   nathan ; wayne e lightfoot / hou / ect @ enron ; mckay   james ; smith   mary ; schneider   steve hpl ; melissa graves / hou / ect @ enron ; walters   michael ; zivley   jill ; johnson   mary jo ; wynne   rita ; allen   lauri ; jones   cheryl ; hansen   reid ; giron   darron ; winfree   o ' neal ; susan smith / hou / ect @ enron ; bryan   gary ; hanks   gary ; donald p reinhardt / hou / ect @ enron ; vance l taylor / hou / ect @ enron ; baumbach   david ; cotten   robert ; riley   brian ; austin   jeff ; hakemack   cynthia ; kenne   dawn ; csikos   lisa ; fosdick   j r ; rodriguez   carlos ; gomes   stephanie ; clynes   pat ; acton   tom ; walker   robert ; weissman   george ; harris   joanne ; sweeney   christy ; tisdale   earl ; farmer   daren subject : first deliveries - comstock oil & gas and hesco gathering company see attached letters,Safe Email,0
"""URL: http://scriptingnews.userland.com/backissues/2002/09/24#When:3:59:56PM
Date: Tue  24 Sep 2002 22:59:56 GMTBruce Loebrich[1] has scraped RSS feeds for Google news  and a RSS 2.0 success 
story. In other words  it's okay to use the features in 2.0. We're doing it at 
UserLand and so is Bruce.[1] http://radio.weblogs.com/0104308/2002/09/24.html
""",Safe Email,0
interview schedule for greg mikkelson attached please find the interview packet for the above - referenced person . the interview will happen tuesday   july 11   2000 . print all three documents for your hard copies . if you have any questions   or conflicts of schedule   please do not hesitate to contact me . liz alvarado 58983,Safe Email,0
"""
----- Original Message ----- 
From: """"Gary Lawrence Murphy"""" > 
>     f> What about a situation where you don't directly ask/talk to the
>     f> bot  but they listen in and advise/correct/interject/etc?
> 
> Do you do that?  Do you hear two people at the next table say """"I'm
> going to Seattle tomorrow"""" and you just /have/ to lean over and
> interject compulsively to tell them what you know about Seattle's
> weather?Have you ever worked with Kragen?
""",Safe Email,0
chess - endgame ( fwd ) thanks to everyone who responded concerning the names for chess . apparently both are acceptable . for the royal game i found a reference in the britanica   and sara friedman cited another one from stefan zweig . for the game of kings there were also literary references   and wide familiarity   so this usage is correct as well . uri bruck bruck @ actcom . co . il,Safe Email,0
today ' s floor meeting you may get a few pointed questions about today ' s article about lay ' s potential severance of $ 80 mm . vance meyer from pr was saying they ' ve been briefing executives who ' re having floor meetings and i told him you and lavo were having one later today too . - r,Safe Email,0
open season notices as today is the deadline for our open season responses   please make a copy of any capacity requests for me as i will consolidate them and send out a summary to the commercial group . thanks . lorraine,Safe Email,0
